Time,Ask,Bid,AskVolume,BidVolume
22.04.2013 10:28:46.236,1.02733,1.02720,2.40,2.25
22.04.2013 10:28:46.776,1.02733,1.02720,2.40,2.25
22.04.2013 10:28:47.345,1.02733,1.02720,3.15,1.50
22.04.2013 10:28:47.405,1.02733,1.02722,2.25,1.65
22.04.2013 10:28:47.525,1.02735,1.02723,1.50,2.25
22.04.2013 10:28:48.097,1.02737,1.02723,1.88,2.25
22.04.2013 10:28:48.637,1.02737,1.02724,2.63,1.50
22.04.2013 10:28:49.219,1.02736,1.02723,1.13,3.00
22.04.2013 10:28:51.896,1.02736,1.02724,1.13,1.50
22.04.2013 10:28:53.190,1.02736,1.02723,1.13,1.50
22.04.2013 10:28:55.252,1.02736,1.02724,1.13,1.50
22.04.2013 10:28:57.635,1.02737,1.02724,1.50,1.50
22.04.2013 10:28:57.815,1.02737,1.02724,2.10,1.50
22.04.2013 10:28:58.585,1.02737,1.02724,1.50,1.50
22.04.2013 10:28:59.140,1.02737,1.02724,1.50,1.50
22.04.2013 10:29:07.205,1.02737,1.02723,1.65,3.15
22.04.2013 10:29:11.689,1.02738,1.02723,2.40,1.65
22.04.2013 10:29:12.404,1.02738,1.02723,1.65,2.40
22.04.2013 10:29:12.755,1.02738,1.02723,1.65,2.40
22.04.2013 10:29:13.646,1.02738,1.02723,3.90,1.65
22.04.2013 10:29:14.185,1.02737,1.02723,1.28,2.40
22.04.2013 10:29:15.846,1.02737,1.02723,1.28,2.40
22.04.2013 10:29:16.295,1.02737,1.02723,2.03,2.40
22.04.2013 10:29:19.376,1.02738,1.02723,2.03,1.28
22.04.2013 10:29:19.555,1.02737,1.02723,1.65,2.03
22.04.2013 10:29:20.088,1.02737,1.02723,1.65,2.03
22.04.2013 10:29:21.745,1.02737,1.02723,1.65,2.78
22.04.2013 10:29:28.396,1.02735,1.02723,1.50,1.65
22.04.2013 10:29:28.755,1.02733,1.02721,1.65,1.88
22.04.2013 10:29:31.897,1.02733,1.02722,1.65,1.50
22.04.2013 10:29:32.075,1.02734,1.02722,1.50,6.90
22.04.2013 10:29:32.845,1.02737,1.02723,2.40,1.65
22.04.2013 10:29:32.921,1.02737,1.02723,1.65,2.40
22.04.2013 10:29:33.548,1.02737,1.02723,1.65,1.65
22.04.2013 10:29:34.377,1.02735,1.02723,1.50,1.65
22.04.2013 10:29:34.435,1.02734,1.02722,1.65,1.88
22.04.2013 10:29:34.975,1.02734,1.02722,2.40,1.13
22.04.2013 10:29:37.396,1.02734,1.02722,3.15,1.13
22.04.2013 10:29:37.879,1.02734,1.02721,2.25,1.88
22.04.2013 10:29:38.125,1.02736,1.02723,1.50,1.65
22.04.2013 10:29:38.850,1.02736,1.02723,1.50,3.15
22.04.2013 10:29:40.606,1.02737,1.02723,3.53,1.65
22.04.2013 10:29:42.636,1.02736,1.02723,2.18,1.28
22.04.2013 10:29:47.557,1.02736,1.02724,1.50,1.50
22.04.2013 10:29:47.615,1.02737,1.02724,1.65,1.50
22.04.2013 10:29:52.086,1.02736,1.02723,2.25,3.15
22.04.2013 10:29:52.445,1.02734,1.02721,2.40,1.50
22.04.2013 10:29:53.025,1.02733,1.02722,1.65,1.50
22.04.2013 10:29:53.565,1.02734,1.02722,3.90,1.50
22.04.2013 10:29:55.516,1.02734,1.02722,5.03,1.50
22.04.2013 10:29:56.101,1.02733,1.02721,1.65,1.50
22.04.2013 10:29:59.314,1.02733,1.02722,1.65,1.50
22.04.2013 10:29:59.435,1.02731,1.02720,1.50,2.25
22.04.2013 10:29:59.914,1.02731,1.02720,1.50,1.50
22.04.2013 10:30:00.835,1.02730,1.02719,1.50,2.25
22.04.2013 10:30:01.376,1.02733,1.02719,2.40,3.75
22.04.2013 10:30:01.495,1.02733,1.02719,1.65,3.75
22.04.2013 10:30:02.116,1.02733,1.02720,1.65,1.50
22.04.2013 10:30:02.617,1.02733,1.02719,1.65,3.75
22.04.2013 10:30:02.855,1.02733,1.02721,3.15,1.50
22.04.2013 10:30:04.000,1.02733,1.02721,2.40,1.50
22.04.2013 10:30:04.895,1.02733,1.02721,3.15,1.50
22.04.2013 10:30:06.576,1.02733,1.02721,2.40,1.50
22.04.2013 10:30:07.125,1.02733,1.02722,2.40,1.50
22.04.2013 10:30:07.635,1.02733,1.02721,2.40,1.50
22.04.2013 10:30:08.046,1.02733,1.02721,3.15,1.13
22.04.2013 10:30:08.345,1.02733,1.02721,3.15,1.13
22.04.2013 10:30:09.807,1.02733,1.02721,2.40,1.88
22.04.2013 10:30:11.475,1.02733,1.02721,2.40,1.13
22.04.2013 10:30:12.075,1.02733,1.02720,2.40,3.75
22.04.2013 10:30:12.315,1.02733,1.02720,1.65,3.75
22.04.2013 10:30:12.495,1.02732,1.02720,1.65,3.75
22.04.2013 10:30:13.836,1.02733,1.02721,2.40,1.50
22.04.2013 10:30:14.166,1.02735,1.02721,2.25,3.38
22.04.2013 10:30:14.226,1.02736,1.02723,1.50,1.65
22.04.2013 10:30:14.345,1.02739,1.02723,5.25,2.40
22.04.2013 10:30:15.041,1.02740,1.02728,4.50,1.65
22.04.2013 10:30:15.629,1.02739,1.02727,2.25,2.25
22.04.2013 10:30:15.699,1.02739,1.02727,2.63,1.50
22.04.2013 10:30:16.246,1.02738,1.02725,1.65,1.13
22.04.2013 10:30:16.765,1.02738,1.02725,1.65,1.13
22.04.2013 10:30:17.066,1.02739,1.02727,1.50,3.23
22.04.2013 10:30:20.355,1.02738,1.02728,1.50,3.15
22.04.2013 10:30:20.596,1.02734,1.02722,1.50,2.03
22.04.2013 10:30:20.716,1.02736,1.02723,1.50,1.13
22.04.2013 10:30:20.836,1.02738,1.02724,2.78,1.50
22.04.2013 10:30:20.955,1.02738,1.02726,2.78,1.50
22.04.2013 10:30:21.015,1.02738,1.02726,2.03,2.25
22.04.2013 10:30:21.556,1.02738,1.02726,2.78,1.50
22.04.2013 10:30:21.615,1.02738,1.02726,2.78,1.50
22.04.2013 10:30:22.116,1.02738,1.02726,2.78,1.50
22.04.2013 10:30:23.456,1.02735,1.02726,1.13,1.50
22.04.2013 10:30:23.935,1.02736,1.02724,2.48,3.00
22.04.2013 10:30:24.478,1.02738,1.02725,2.40,1.50
22.04.2013 10:30:24.896,1.02738,1.02726,1.65,2.25
22.04.2013 10:30:25.017,1.02741,1.02729,1.88,1.50
22.04.2013 10:30:25.196,1.02744,1.02730,2.40,2.25
22.04.2013 10:30:25.495,1.02743,1.02729,1.65,3.75
22.04.2013 10:30:26.406,1.02741,1.02730,1.50,1.50
22.04.2013 10:30:28.915,1.02743,1.02730,2.40,3.00
22.04.2013 10:30:29.455,1.02743,1.02730,1.65,3.00
22.04.2013 10:30:29.962,1.02742,1.02730,1.50,3.00
22.04.2013 10:30:30.505,1.02743,1.02730,3.90,2.25
22.04.2013 10:30:30.806,1.02741,1.02730,1.50,2.25
22.04.2013 10:30:31.355,1.02741,1.02730,1.50,1.50
22.04.2013 10:30:31.905,1.02741,1.02729,1.50,1.88
22.04.2013 10:30:32.205,1.02739,1.02729,1.88,1.13
22.04.2013 10:30:32.326,1.02738,1.02726,1.65,1.50
22.04.2013 10:30:32.522,1.02738,1.02725,1.65,1.88
22.04.2013 10:30:33.066,1.02738,1.02725,2.40,1.13
22.04.2013 10:30:34.995,1.02736,1.02725,1.50,1.50
22.04.2013 10:30:37.145,1.02737,1.02724,1.65,1.88
22.04.2013 10:30:37.685,1.02736,1.02724,1.50,1.88
22.04.2013 10:30:43.126,1.02737,1.02724,2.40,2.63
22.04.2013 10:30:47.185,1.02736,1.02724,1.50,2.25
22.04.2013 10:30:47.879,1.02736,1.02724,1.50,2.25
22.04.2013 10:30:51.115,1.02736,1.02724,1.65,1.88
22.04.2013 10:30:51.475,1.02737,1.02724,4.50,1.50
22.04.2013 10:30:51.535,1.02737,1.02724,2.25,1.50
22.04.2013 10:30:52.045,1.02737,1.02723,1.50,5.25
22.04.2013 10:30:55.515,1.02737,1.02723,1.50,4.88
22.04.2013 10:30:58.625,1.02737,1.02723,1.50,3.38
22.04.2013 10:31:00.425,1.02737,1.02724,1.50,1.50
22.04.2013 10:31:00.942,1.02737,1.02723,1.50,3.38
22.04.2013 10:31:01.505,1.02737,1.02723,2.25,4.88
22.04.2013 10:31:05.661,1.02737,1.02724,1.50,2.25
22.04.2013 10:31:06.425,1.02737,1.02724,2.25,1.50
22.04.2013 10:31:09.557,1.02737,1.02724,2.40,3.00
22.04.2013 10:31:10.455,1.02737,1.02724,2.40,2.25
22.04.2013 10:31:17.375,1.02737,1.02726,1.50,2.25
22.04.2013 10:31:17.735,1.02739,1.02728,2.18,1.65
22.04.2013 10:31:18.395,1.02739,1.02728,1.50,1.65
22.04.2013 10:31:19.345,1.02739,1.02728,1.50,1.65
22.04.2013 10:31:19.885,1.02740,1.02728,2.25,2.40
22.04.2013 10:31:20.417,1.02739,1.02728,1.50,2.25
22.04.2013 10:31:23.675,1.02739,1.02728,1.50,2.25
22.04.2013 10:31:24.455,1.02739,1.02728,1.50,2.25
22.04.2013 10:31:24.876,1.02739,1.02728,1.50,2.25
22.04.2013 10:31:25.867,1.02739,1.02728,1.50,2.25
22.04.2013 10:31:26.416,1.02740,1.02728,1.50,2.25
22.04.2013 10:31:27.836,1.02740,1.02728,2.25,3.00
22.04.2013 10:31:28.394,1.02740,1.02728,2.25,3.00
22.04.2013 10:31:29.126,1.02740,1.02728,3.75,2.25
22.04.2013 10:31:29.634,1.02740,1.02728,2.25,3.38
22.04.2013 10:31:31.437,1.02742,1.02730,2.25,2.25
22.04.2013 10:31:31.615,1.02743,1.02730,3.90,2.25
22.04.2013 10:31:32.896,1.02743,1.02731,3.15,1.50
22.04.2013 10:31:34.825,1.02743,1.02730,3.00,3.00
22.04.2013 10:31:35.355,1.02743,1.02730,3.90,3.00
22.04.2013 10:31:35.899,1.02743,1.02730,6.08,2.25
22.04.2013 10:31:37.107,1.02741,1.02730,1.50,1.50
22.04.2013 10:31:37.346,1.02741,1.02730,1.50,1.50
22.04.2013 10:31:37.868,1.02742,1.02730,1.50,1.50
22.04.2013 10:31:38.417,1.02740,1.02729,1.50,2.63
22.04.2013 10:31:39.842,1.02741,1.02729,1.50,2.25
22.04.2013 10:31:40.866,1.02742,1.02729,1.50,2.25
22.04.2013 10:31:41.426,1.02742,1.02730,2.25,3.00
22.04.2013 10:31:42.475,1.02743,1.02729,4.65,3.75
22.04.2013 10:31:43.806,1.02742,1.02730,1.50,2.25
22.04.2013 10:31:45.526,1.02742,1.02730,1.50,2.25
22.04.2013 10:31:46.066,1.02742,1.02730,1.50,2.25
22.04.2013 10:31:46.585,1.02743,1.02730,2.40,2.25
22.04.2013 10:31:52.277,1.02743,1.02731,2.78,1.50
22.04.2013 10:31:52.816,1.02743,1.02733,1.50,1.50
22.04.2013 10:31:53.116,1.02749,1.02739,3.38,1.50
22.04.2013 10:31:53.356,1.02751,1.02739,4.50,1.50
22.04.2013 10:31:54.405,1.02751,1.02739,1.50,1.50
22.04.2013 10:31:54.479,1.02752,1.02743,1.50,1.65
22.04.2013 10:31:57.337,1.02751,1.02741,1.50,1.88
22.04.2013 10:31:57.457,1.02752,1.02740,2.25,1.13
22.04.2013 10:31:57.996,1.02751,1.02738,3.00,3.00
22.04.2013 10:31:59.656,1.02750,1.02740,1.50,1.50
22.04.2013 10:32:00.777,1.02751,1.02740,2.25,1.50
22.04.2013 10:32:01.377,1.02751,1.02740,2.25,1.50
22.04.2013 10:32:01.816,1.02755,1.02742,1.50,2.40
22.04.2013 10:32:02.405,1.02755,1.02742,2.25,1.65
22.04.2013 10:32:02.465,1.02754,1.02742,1.50,1.65
22.04.2013 10:32:02.825,1.02755,1.02742,1.50,1.65
22.04.2013 10:32:03.809,1.02753,1.02743,2.25,1.50
22.04.2013 10:32:03.936,1.02755,1.02743,1.50,1.50
22.04.2013 10:32:05.676,1.02755,1.02743,1.50,3.75
22.04.2013 10:32:13.515,1.02756,1.02743,1.50,3.00
22.04.2013 10:32:14.056,1.02756,1.02743,1.50,2.63
22.04.2013 10:32:15.215,1.02756,1.02743,1.50,1.50
22.04.2013 10:32:15.726,1.02755,1.02743,1.50,2.25
22.04.2013 10:32:17.524,1.02756,1.02743,1.50,1.50
22.04.2013 10:32:18.026,1.02756,1.02743,1.50,2.63
22.04.2013 10:32:18.886,1.02756,1.02743,1.50,3.75
22.04.2013 10:32:18.946,1.02758,1.02748,3.00,1.50
22.04.2013 10:32:19.608,1.02759,1.02748,1.50,1.50
22.04.2013 10:32:20.376,1.02760,1.02749,1.50,1.50
22.04.2013 10:32:20.496,1.02762,1.02749,2.25,2.25
22.04.2013 10:32:20.806,1.02764,1.02750,3.00,1.50
22.04.2013 10:32:21.347,1.02764,1.02752,3.75,1.50
22.04.2013 10:32:22.587,1.02764,1.02752,2.63,1.50
22.04.2013 10:32:23.614,1.02764,1.02751,2.63,2.25
22.04.2013 10:32:24.188,1.02763,1.02752,1.65,1.50
22.04.2013 10:32:24.717,1.02763,1.02751,1.65,1.50
22.04.2013 10:32:25.315,1.02763,1.02751,2.40,1.50
22.04.2013 10:32:31.406,1.02763,1.02749,2.40,3.75
22.04.2013 10:32:31.466,1.02763,1.02749,2.40,3.00
22.04.2013 10:32:32.006,1.02762,1.02749,2.78,2.25
22.04.2013 10:32:32.520,1.02762,1.02749,3.53,1.50
22.04.2013 10:32:34.017,1.02760,1.02749,2.25,1.50
22.04.2013 10:32:35.265,1.02760,1.02748,2.25,1.50
22.04.2013 10:32:35.387,1.02760,1.02749,2.25,1.50
22.04.2013 10:32:37.277,1.02760,1.02749,1.50,1.50
22.04.2013 10:32:38.098,1.02760,1.02749,2.25,1.50
22.04.2013 10:32:38.646,1.02758,1.02748,1.65,1.50
22.04.2013 10:32:38.707,1.02759,1.02746,3.90,7.13
22.04.2013 10:32:39.005,1.02759,1.02745,3.90,3.19
22.04.2013 10:32:39.607,1.02758,1.02745,1.65,1.50
22.04.2013 10:32:39.667,1.02760,1.02748,2.25,1.50
22.04.2013 10:32:39.787,1.02761,1.02749,2.63,1.50
22.04.2013 10:32:40.205,1.02762,1.02749,1.50,1.50
22.04.2013 10:32:41.105,1.02762,1.02749,1.50,2.25
22.04.2013 10:32:41.855,1.02762,1.02749,1.50,2.25
22.04.2013 10:32:41.975,1.02762,1.02749,1.50,1.50
22.04.2013 10:32:42.491,1.02762,1.02749,2.25,2.25
22.04.2013 10:32:43.249,1.02762,1.02749,2.25,1.50
22.04.2013 10:32:43.687,1.02763,1.02752,2.25,1.65
22.04.2013 10:32:43.807,1.02765,1.02753,1.50,1.50
22.04.2013 10:32:44.346,1.02767,1.02753,3.00,2.63
22.04.2013 10:32:44.896,1.02764,1.02753,2.25,1.13
22.04.2013 10:32:45.136,1.02763,1.02750,1.65,2.25
22.04.2013 10:32:45.675,1.02762,1.02749,1.65,1.50
22.04.2013 10:32:46.186,1.02761,1.02748,1.50,4.28
22.04.2013 10:32:46.936,1.02761,1.02749,2.25,1.50
22.04.2013 10:32:48.667,1.02761,1.02749,1.50,1.50
22.04.2013 10:32:52.955,1.02762,1.02748,2.40,4.28
22.04.2013 10:32:53.265,1.02762,1.02748,2.40,4.28
22.04.2013 10:32:53.775,1.02762,1.02749,2.40,1.50
22.04.2013 10:32:55.336,1.02765,1.02753,1.35,1.65
22.04.2013 10:32:56.475,1.02767,1.02753,3.15,2.40
22.04.2013 10:32:56.986,1.02767,1.02753,2.40,2.40
22.04.2013 10:32:57.616,1.02767,1.02753,2.40,2.40
22.04.2013 10:32:58.176,1.02764,1.02752,3.38,3.00
22.04.2013 10:32:58.758,1.02764,1.02751,4.13,2.25
22.04.2013 10:33:04.268,1.02763,1.02751,2.40,1.50
22.04.2013 10:33:05.386,1.02763,1.02751,2.40,1.50
22.04.2013 10:33:05.626,1.02763,1.02749,3.15,3.00
22.04.2013 10:33:06.507,1.02763,1.02749,3.90,2.25
22.04.2013 10:33:07.158,1.02762,1.02750,2.40,1.50
22.04.2013 10:33:07.287,1.02762,1.02749,3.15,3.00
22.04.2013 10:33:07.825,1.02762,1.02748,2.63,2.25
22.04.2013 10:33:08.945,1.02760,1.02749,1.50,1.50
22.04.2013 10:33:09.187,1.02763,1.02750,3.53,1.50
22.04.2013 10:33:09.308,1.02761,1.02750,1.50,1.50
22.04.2013 10:33:09.547,1.02763,1.02749,3.23,2.63
22.04.2013 10:33:09.666,1.02763,1.02749,2.40,4.13
22.04.2013 10:33:10.206,1.02763,1.02750,1.65,1.50
22.04.2013 10:33:10.646,1.02763,1.02750,2.40,1.50
22.04.2013 10:33:15.516,1.02763,1.02750,2.40,1.88
22.04.2013 10:33:16.059,1.02763,1.02751,3.90,1.50
22.04.2013 10:33:17.426,1.02764,1.02750,4.65,2.63
22.04.2013 10:33:17.933,1.02764,1.02750,3.15,2.63
22.04.2013 10:33:19.565,1.02763,1.02750,1.65,2.63
22.04.2013 10:33:20.105,1.02763,1.02750,2.40,2.25
22.04.2013 10:33:20.622,1.02763,1.02750,2.40,2.25
22.04.2013 10:33:22.246,1.02763,1.02750,2.40,1.50
22.04.2013 10:33:23.425,1.02764,1.02749,3.98,5.63
22.04.2013 10:33:24.035,1.02764,1.02750,4.73,2.25
22.04.2013 10:33:26.606,1.02764,1.02750,4.88,1.50
22.04.2013 10:33:27.145,1.02762,1.02748,2.40,3.53
22.04.2013 10:33:27.696,1.02762,1.02749,3.15,2.25
22.04.2013 10:33:28.356,1.02762,1.02748,3.90,2.78
